id	source	translation_A	translation_B	translation_C	translation_D	mapping
handbook-086	甲1号証は、 司法警察員作成の捜査報告書です。被告人の出入国状況を示したもので、「被告人は、平成○○年10月14日、Y国から、短期在留資格（90日）の条件で来日した。在留資格は、平成○○年1月12日までとなっているが、在留期間の更新は受けていない。」という内容です。	甲1号书证是司法警察员作成的搜查报告书，说明了被告人的出入境情况。内容是“被告人于○○年10月14日从Y国以短期居留资格(90天)来到日本，其居留资格的期限到○○年1月12日为止，而以后并没有办理延长居留期限的手续。	证据 A 1 号是由司法警察准备的调查报告。 它显示了被告的出入境状况，并指出“被告于 2000 年 10 月 14 日以短期在留资格（90 天）的条件从 Y 国来到日本”。而是内容。	甲1号证是司法警察员制作的调查报告，显示了被告人的出入境情况，内容是“被告人于平成○○年10月14日从Y国入境，入境时的短期停留资格为90天，停留资格截止至平成○○年1月12日，但没有申请延长停留期间”。	甲1号证是由司法警察员制作的调查报告。其显示了被告人的出入境情况，内容为“被告人在平成○○年10月14日以短期居留资格（90天）的条件从Y国来日。居留资格截至平成○○年1月12日，但并未更新居留期间。”	{'A': 'target', 'B': 'translation_azure', 'C': 'translation_llama', 'D': 'translation_gpt'}
handbook-087	甲2号証は、被告人の婚約者甲野花子の司法警察員に対する供述調書です。内容は被告人の生活状況です。	甲2号证是被告人甲野花子的婚约者对司法警察人员的陈述笔录，内容是关于被告人的生活情况。	证据 A 2 号是被告的未婚妻河野花子 （Hanako Kono） 向一名司法警官提供的陈述。 内容是被告的生活条件。	甲2号证是被告人的未婚妻甲野花子对司法警察员的供述笔录。内容是被告人的生活状况。	甲2号书证是被告人的未婚妻甲野花子对司法警察员所作的供述笔录。内容是被告人的生活情况。	{'A': 'translation_llama', 'B': 'translation_azure', 'C': 'translation_gpt', 'D': 'target'}
handbook-088	乙1号証は、被告人の司法警察員に対する供述調書です。被告人の身上、 経歴等を述べたものです。	乙1号证是被告人对司法警察人员的供述笔录，主要記載了被告人的身世、经历等内容。	证据 1 是被告对司法警察的陈述。 它描述了被告的个人和职业。	乙1号书证是被告人对司法警察员所作的供述笔录。讲述了被告人的身世经历等。	乙1号证是被告人对司法警察员的口供笔录。是对被告人身世、经历等的陈述。	{'A': 'translation_llama', 'B': 'translation_azure', 'C': 'target', 'D': 'translation_gpt'}
handbook-089	乙2号証、乙3号証は、被告人の司法警察員に対する供述調書であり、乙4号証は、被告人の検察官に対する供述調書です。	乙2号，乙3号书证是被告人对司法警察员所作的供述笔录，乙4号书证是被告人对检察官所作的供述笔录。	乙2号证、乙3号证是被告人对司法警察员的供述笔录，乙4号证是被告人对检察官的供述笔录。	证物 2 和 B3 是被告向司法警官所做的陈述，证物 4 是被告向检察官所做的陈述。	乙2号证、乙3号证是被告人对司法警察人员的供述笔录，乙4号证是被告人对检察官的供述笔录。	{'A': 'target', 'B': 'translation_gpt', 'C': 'translation_azure', 'D': 'translation_llama'}
handbook-090	乙2号証から乙4号証は、いずれも被告人が本件の犯行状況について述べたものですので、乙4号証でまとめて要旨を告げます。	从乙2号书证到乙4号书证都是被告人对本案件的犯罪情况进行的供述，下面归纳并告知乙4号书证的概要。	乙2号證到乙4号證，都是被告人对于本件犯罪情況的陈述，因此用乙4号證总结相關內容。	由于乙2号证到乙4号证均为被告人陈述本案犯罪情况的内容，因此将通过乙4号证进行概要通知。	证物 2 至 B4 都是被告对本案犯罪情况的陈述，因此摘要总结在证物 B4 中。	{'A': 'target', 'B': 'translation_llama', 'C': 'translation_gpt', 'D': 'translation_azure'}
handbook-091	私は、日本で働いてお金を稼ぐために、平成○○年10月14日、Y国から、日本に来ました。	我于 2010 年 10 月 14 日从 Y 国来到日本，为了在日本工作赚钱。	为了在日本工作赚钱，我于平成○○年10月14日从Y国来到日本。	我因为在日本工作赚钱的原因，于平成○○年10月14日，从Y国来到了日本。	“我为了在日本打工赚钱，于○○年10月14日从Y国来到日本。	{'A': 'translation_azure', 'B': 'translation_gpt', 'C': 'translation_llama', 'D': 'target'}
handbook-092	日本では、最初に鈴木建設という会社で働き、次に田中土建という会社で働きました。	在日本，我首先在一家名为 Suzuki Construction 的公司工作，然后在一家名为 Tanaka Doken 的公司工作。	在日本最初是在一个叫铃木建设的公司做工，后来换到名为田中土建的公司做工。	在日本，我最初在铃木建设公司工作，然后在田中土建公司工作。	在日本，我先是在鈴木建設这个公司工作，接着在田中土建这个公司工作。	{'A': 'translation_azure', 'B': 'target', 'C': 'translation_gpt', 'D': 'translation_llama'}
handbook-093	在留期間が平成○○年1月12日までということは分かっていましたが、お金を稼ぎたいのでそのまま日本にいました。	我知道在留期间到平成○○年1月12日为止，但因为想赚钱，所以就那样呆在日本。	我知道我的逗留期限会到平成 XX 年 1 月 12 日，但我想赚钱，所以我留在了日本。	我的居留期限到○○年1月12日为止，我是知道的，但为了赚钱我还是就这样留在了日本。”	了解到停留期限是平成○○年1月12日，但我为了赚钱就这样留在了日本。	{'A': 'translation_gpt', 'B': 'translation_azure', 'C': 'target', 'D': 'translation_llama'}
handbook-094	乙5号証は、被告人の身上関係についての捜査報告書です。	证据 5 是一份关于被告个人关系的调查报告。	乙5号书证是有关被告人身世方面的搜查报告书。	乙5号证是关于被告人身世关系的调查报告。	乙5号证是关于被告人身关系的调查报告书。	{'A': 'translation_azure', 'B': 'target', 'C': 'translation_gpt', 'D': 'translation_llama'}
handbook-095	検察官、不同意とされた証拠についてはどうされますか。	检察官，不同意的证据关于这些怎么处理呢。	检察官，你如何处理你不同意的证据？	检察官，对于被不同意的证据您会怎么处理。	检察官，对于不同意的证据有何打算呢?	{'A': 'translation_llama', 'B': 'translation_azure', 'C': 'translation_gpt', 'D': 'target'}
handbook-096	撤回して、証人Aを申請します。	退出并申请证人 A。	撤回，但申请证人A出庭作证。	撤回，申请证人A出庭。	撤回并申请证人A。	{'A': 'translation_azure', 'B': 'target', 'C': 'translation_llama', 'D': 'translation_gpt'}
handbook-098	しかるべく。	没有反对意见。	因此。	处理得当。	如此这般。	{'A': 'target', 'B': 'translation_azure', 'C': 'translation_gpt', 'D': 'translation_llama'}
handbook-099	それでは、Aを証人として採用します。	那么，将A作为证人采用。	那么，将A作为证人采纳。	那么，就採用A为证人。	现在，让我们以 A 作为证人。	{'A': 'target', 'B': 'translation_gpt', 'C': 'translation_llama', 'D': 'translation_azure'}
handbook-100	ただいまから、あなたをこの事件の証人として尋問しますから、まずうそをつかないという宣誓をしてください。	现在起将对您作为本案证人进行询问，请先宣誓不撒谎。	从现在开始，我将作为本案的证人审问您，因此请发誓您不会撒谎。	从现在开始，你将以本案证人的身份接受询问，请先宣誓不作伪证。	现在开始把你作为这一案件的证人进行询问，先请你宣誓不说谎言。	{'A': 'translation_gpt', 'B': 'translation_azure', 'C': 'translation_llama', 'D': 'target'}
handbook-101	その宣誓書を朗読してください。	请你宣读那份宣誓书。	请朗读那份宣誓书。	请朗读那份宣誓书。	大声宣读誓言。	{'A': 'target', 'B': 'translation_llama', 'C': 'translation_gpt', 'D': 'translation_azure'}
handbook-102	宣誓 良心に従って真実を述べ、何事も隠さず、偽りを述べないことを誓います。	誓言 我们发誓要凭良心说真话，不隐瞒任何事情，不说谎话。	宣誓 按照良心讲真话，什么都公开，什么都不隐瞒，不讲假话。	宣誓 根据良心陈述真实情况，不隐瞒任何事情，不陈述虚假情况。	宣誓:我凭良心讲述真实，不隐瞒任何事，不说谎言，特此宣誓。	{'A': 'translation_azure', 'B': 'translation_llama', 'C': 'translation_gpt', 'D': 'target'}
handbook-104	証人は、今宣誓したように本当のことを証言してください。	証人，请像刚才宣誓的那样说出真实的情况。	证人应该证明真相，因为他们刚刚宣誓就职。	请证人如刚才宣誓的那样，作证时要讲述真实。	请证人按照刚才宣誓的那样作证。	{'A': 'translation_llama', 'B': 'translation_azure', 'C': 'target', 'D': 'translation_gpt'}
handbook-105	もし宣誓した上で虚偽の証言をすると、偽証罪で処罰されることがあります。	如果在宣誓之后证言有虚假，将会被伪证罪论处。	如果在宣誓的基础上作虚假的证言，可能会被以伪证罪来处罚。	如果您在宣誓后提供虚假证词，您可能会受到伪证罪的处罚。	如果在宣誓下作出虚假证词，可能会因伪证罪受到处罚。	{'A': 'target', 'B': 'translation_llama', 'C': 'translation_azure', 'D': 'translation_gpt'}
handbook-106	証人が証言することによって証人自身又は証人の近親者が刑事訴追を受けたり、有罪の判決を受けるおそれのある事柄については、証言を拒むことができますから、その場合には申し出てください。	如果证人的证词可能导致证人或证人的直系亲属受到刑事起诉或定罪，证人可以拒绝作证。	证人作证而可能使证人本人或者证人的近亲受到刑事追诉，或有可能被判为有罪时，可以拒绝作证。届时请提出。	由于证人通过作证可能导致证人本人或证人的近亲受到刑事起诉或被判有罪，因此对于这种情况可以拒绝作证，请在这种情况下提出申请。	证人作证可能导致自己或其近亲属被起诉或被判有罪的内容，可以拒绝作证，如果有这样的情况，请提出。	{'A': 'translation_azure', 'B': 'target', 'C': 'translation_gpt', 'D': 'translation_llama'}
handbook-107	弁護人のただいまの発問は、誘導尋問ですから、異議を申し立てます。	辩护人的刚才提问是引导性询问，所以提出异议。	辩护律师目前的问题是引导性问题，所以我会反对它。	刚才辩护人的提问是诱供，我提出异议。	辩护人的当前提问，是诱导询问，因此我提出异议。	{'A': 'translation_gpt', 'B': 'translation_azure', 'C': 'target', 'D': 'translation_llama'}
handbook-108	反対尋問においては、誘導尋問も許されるので、検察官の異議の申立ては、理由がないと思料いたします。	在反对询问中，诱导询问也是允许的，因此我认为检察官的异议是没有理由的。	在交叉询问中，也允许引导交叉询问，因此检察官的反对被认为是没有根据的。	在反对询问中，也允许引导性询问，因此认为检察官的异议是没有理由的。	在作反询问时，是允许诱供的，我认为检察官的申述异议是没有理由的。	{'A': 'translation_llama', 'B': 'translation_azure', 'C': 'translation_gpt', 'D': 'target'}
handbook-109	異議を棄却します。	驳回异议。	驳回异议。	拒绝反对意见。	駁回异议。	{'A': 'target', 'B': 'translation_gpt', 'C': 'translation_azure', 'D': 'translation_llama'}
handbook-110	証人尋問を終わります。	对证人的询问到此结束。	结束证人询问。	结束询问证人。	证人询问结束。	{'A': 'target', 'B': 'translation_azure', 'C': 'translation_gpt', 'D': 'translation_llama'}
handbook-112	本件に被告人に対する平成○○年(わ)第○○号強盗被告事件を併合して審理します。	本案對被告人合并审理平成○○年(わ)第○○号抢劫被告事件。	本案将与被告抢劫案合并审理。	决定将被告人的○○年(打)第○○号抢劫案与本案合并审理。	本案并合审理对被告人的平成○○年(わ)第○○号抢劫被告案件。	{'A': 'translation_llama', 'B': 'translation_azure', 'C': 'target', 'D': 'translation_gpt'}
handbook-113	起訴状記載の訴因を「被告人はしたものである。」と、罪名及び罰条を「窃盗 刑法235条」とそれぞれ変更の請求をします。	申请分别将起诉书上记载的诉因变更为“被告人是做......的人”;罪名以及处罚条款变更为“盗窃刑法第235条”。	我要求将起诉状中记载的诉因改为“被告人所为”，并要求将罪名及罚则改为“窃盗 刑法235条”。	请求将起诉书中记载的诉因更改为“被告人实施了”，将罪名及处罚条款更改为“盗窃 刑法第235条”。	起诉书中陈述的诉讼因由改为“被告犯了罪”，犯罪名称和处罚改为“盗窃，刑法第 235 条”。	{'A': 'target', 'B': 'translation_llama', 'C': 'translation_gpt', 'D': 'translation_azure'}
handbook-114	検察官の請求に異議ありません。	我对检察官的请求没有异议。	对检察官的要求无异议。	对于检察官的申请无异议。	我对检察官的要求没有异议。	{'A': 'translation_gpt', 'B': 'translation_llama', 'C': 'target', 'D': 'translation_azure'}
handbook-115	訴因及び罰条等の変更を許可します。	允许更改诉讼因由和处罚。	批准关于诉因以及处罚条款等的变更。	允许变更诉因及处罚条款等。	允许更改控罪和罚款条款等。	{'A': 'translation_azure', 'B': 'target', 'C': 'translation_llama', 'D': 'translation_gpt'}
handbook-116	今後の審理においては、平成○○年6月20日付け起訴状記載の公訴事実第1の被害者のことを「被害者A」と、同年7月10日付け追起訴状記載の被害者のことを「被害者B」と呼ぶこととします。	在今后的审理中，将平成○○年6月20日附起诉状中记载的公诉事实第1的被害者称为“被害者A”，同年7月10日附追加起诉状记载的被害者称为“被害者B”。	今后的审理中，将平成○○年6月20日付起诉状记载的公诉事实第一的被害者的ことを“被害者A”，同年7月10日付追起诉状记载的被害者のことを“被害者B”称呼。	在未来的诉讼中，2000 年 6 月 20 日起诉书中第一次起诉书的受害者将被称为“受害者 A”，而 2000 年 7 月 10 日的补充起诉书中描述的受害者将被称为“受害者 B”。	在今后的审理中，将○○年6月20日的起诉书记录的公诉事实中的第1受害人称为“受害人A”，同年7月10日的追诉书记录的受害人称为“受害人B”。	{'A': 'translation_gpt', 'B': 'translation_llama', 'C': 'translation_azure', 'D': 'target'}
handbook-117	本日、被害者Aさんから被害者参加の申出がありました。	今天，受害人A提出受害者参加的申请。	今天，受害者A提出了受害者参与的申请。	今天，受害人A提出了受害人参加的申请。	今天，受害者 A 要求作为受害者参与。	{'A': 'translation_llama', 'B': 'translation_gpt', 'C': 'target', 'D': 'translation_azure'}
handbook-118	検察官としては、相当であると考えます。	作为检查官，我认为是合适的。	作为检察官，我认为这是合理的。	作为一名检察官，我认为这是适当的。	作为检察官，我认为这是适当的。	{'A': 'translation_llama', 'B': 'target', 'C': 'translation_azure', 'D': 'translation_gpt'}
handbook-121	申出人の本件被告事件の手続への参加を許可します。	允许申请人参与被告案件的诉讼程序。	允许申请人参加本案被告案件的手续。	允许申诉人参与本案被告事件的诉讼程序。	允许申请人参与本案被告事件的程序。	{'A': 'translation_azure', 'B': 'target', 'C': 'translation_llama', 'D': 'translation_gpt'}
handbook-122	被害者の方からの心情その他の意見陳述を行います。	将进行来自受害者的心情及其他意见陈述。	被害者方将进行情感及其他意见陈述。	我们将陈述受害者的感受和其他意见。	开始由受害人陈述心情及其他意见。	{'A': 'translation_gpt', 'B': 'translation_llama', 'C': 'translation_azure', 'D': 'target'}
handbook-123	では、被害者の方は証言台に進んで、その意見を陳述してください。	那么，请受害者上证人席陈述您的意见。	现在，如果您是受害者，请前往证人席并发表您的意见。	下面，请受害人到证言台陈述意见。	那麼，受害者方面请到证言台上陈述您的意见。	{'A': 'translation_gpt', 'B': 'translation_azure', 'C': 'target', 'D': 'translation_llama'}
handbook-124	私は、被告人に殴られて、半年も入院しました。	我被被告人殴打了，住院了半年。	我被被告打了，住院时间达半年之久。	我遭到被告人殴打，住院时间长达半年。	我被被告殴打并住院六个月。	{'A': 'translation_gpt', 'B': 'translation_llama', 'C': 'target', 'D': 'translation_azure'}
handbook-125	その間、身体の自由が利かず、仕事もできず、とてもつらい思いをしました。	这段时期，身体行动不便，无法工作，非常痛苦。	在那期间，我身体行动不便，无法工作，感到非常痛苦。	其间，身体自由不能得到保证，工作也无法进行，感到非常痛苦。	在那段时间里，我没有身体自由，无法工作，我度过了非常艰难的时光。	{'A': 'target', 'B': 'translation_gpt', 'C': 'translation_llama', 'D': 'translation_azure'}
handbook-126	被告人のことは、絶対に許せません。	被告的行为是绝对不能被原谅的。	我绝不能原谅被告人。	我永远无法原谅被告。	绝对不能原谅被告。	{'A': 'translation_llama', 'B': 'target', 'C': 'translation_azure', 'D': 'translation_gpt'}
handbook-129	事実は間違いないということですが、この事実について、有罪であるとして処罰されても構わないということですか。	事实是无误的，这是这个意思吗，但是对这个事实，要被判定有罪并受到惩罚也没关系吗？	你说与事实没有错误，那就是说判你有罪，进行处罚也没有异议对吗?	事实是毋庸置疑的，但你的意思是你不介意因为犯了这个事实而受到惩罚吗？	事实是没有问题的，但是关于这个事实，即使被判有罪也无所谓吗。	{'A': 'translation_llama', 'B': 'target', 'C': 'translation_azure', 'D': 'translation_gpt'}
handbook-132	被告人の陳述と同様です。	被告人的陈述是相同的。	与被告人的陈述一致。	与被告的陈述相似。	与被告人的陈述相同。	{'A': 'translation_llama', 'B': 'target', 'C': 'translation_azure', 'D': 'translation_gpt'}
handbook-133	本件については、検察官から即決裁判手続の申立てがされています。	在本案中，检察官已提交了一份快速审判程序的申请。	本案中，检察官已经提出即决判决程序的申请。	关于本案，检察官提出了当场判决手续的申请。	关于本案，检察官已提交了简易审判程序的申请。	{'A': 'translation_azure', 'B': 'translation_llama', 'C': 'target', 'D': 'translation_gpt'}
handbook-134	被告人、弁護人は即決裁判手続によることについて同意しており、被告人は有罪である旨の陳述をしていますので、本件を即決裁判手続によって審判することとします。	被告人、辩护人均同意采用即决审判程序，被告人亦表示有罪，因此本案将按照即决审判程序进行审判。	由于被告及其律师已同意快速审讯程序，而被告亦已作出声明表示他们有罪，因此案件将采用快速审讯程序审理。	由于被告人，辩护人同意了当场判决手续，被告人也进行了陈述，表示有罪，所以决定根据当场判决手续审判本案。	被告人和辩护人同意适用即决审判程序，被告人也表示认罪，因此本案将通过即决审判程序审理。	{'A': 'translation_llama', 'B': 'translation_azure', 'C': 'target', 'D': 'translation_gpt'}
handbook-135	では、証拠調べに入ります。	那么，我们进入证据调查。	下面，开始调查证据。	那么，进入证据调查阶段。	现在，让我们来看看证据。	{'A': 'translation_gpt', 'B': 'target', 'C': 'translation_llama', 'D': 'translation_azure'}
handbook-136	検察官、証拠調べ請求をお願いします。	检察官，请提出证据调查请求。	检察官，请求进行证据调查。	请检察官提出调查证据的请求。	检察官，请要求审查证据。	{'A': 'translation_llama', 'B': 'translation_gpt', 'C': 'target', 'D': 'translation_azure'}
handbook-137	本件公訴事実を立証するため、証拠等関係カード(甲)(乙)記載の各証拠の取調べを請求します。	为证明本案公诉事实，申请对卡片（甲）（乙）上载明的各项证据进行询问。	为了证实本案公诉事实，我请求调查有关(甲)(乙)证据卡上所记载的各项证据。	为了确定控方的事实，我们要求审问证据相关卡片 （A） 和 （B） 上列出的每一项证据。	为证明本案公诉事实，申请调查证据等相关卡片（甲）（乙）中记载的各项证据。	{'A': 'translation_llama', 'B': 'target', 'C': 'translation_azure', 'D': 'translation_gpt'}
handbook-139	いずれも、証拠とすることに異議はありません。	没有人反对使用其中任何一个作为证据。	对于任何一个，我都没有异议作为证据。	对于证据没有任何异议。	这两者均无异议作为证据。	{'A': 'translation_azure', 'B': 'translation_gpt', 'C': 'target', 'D': 'translation_llama'}
handbook-140	検察官、御意見を伺います。	检察官，请发表意见。	检察官，我想询问您的意见。	检察官，请发表意见。	检察官，我想听听您的意见。	{'A': 'translation_llama', 'B': 'translation_azure', 'C': 'target', 'D': 'translation_gpt'}
handbook-141	検察官がこの事件に対する意見を述べますので、被告人は聞いていてください。	检察官会就案件发表意见，因此被告应该听取。	检察官对这个案件发表意见，请被告听取。	因为检察官将对此案件发表意见，所以被告请听着。	检察官将发表对这一案件的意见，被告人请听着。	{'A': 'translation_azure', 'B': 'translation_llama', 'C': 'translation_gpt', 'D': 'target'}
handbook-142	それでは論告いたします。	现在开始陈述。	下面宣读论罪求刑。	现在进行陈述。	现在，让我发表声明。	{'A': 'translation_llama', 'B': 'target', 'C': 'translation_gpt', 'D': 'translation_azure'}
handbook-143	まず、事実についてですが、本件公訴事実は、当公判廷で取り調べられた関係各証拠によって証明十分と思料します。	首先，就事实而言，我认为本案控方的事实足以证明本院审查的有关证据。	首先，有关案件事实。我认为根据本公开法庭审理的各项有关证据已充分证明了本案的公诉事实。	首先，关于事实，我认为本案的公诉事实已通过在本法庭上调查的相关各证据得到了充分证明。	首先，关于事实的问题，本案中公诉的事实通过本法庭审理中调查的各项证据已经获得了充分的证实。	{'A': 'translation_azure', 'B': 'target', 'C': 'translation_gpt', 'D': 'translation_llama'}
handbook-144	情状について申し上げます。本件は、被告人が、金を稼ぐ目的で、当初から不法に残留することを予定して入国し、2年余りにわたって不法に残留した事案であり、その残留期間の長さなどを考えると、被告人の刑事責任は重大であります。	关于情节申诉。本案是被告人以赚钱为目的，初衷即计划非法滞留而入境，非法滞留了超过2年的案件，考虑到其滞留时间之长等情况，被告人的刑事责任重大。	下面谈一下一般情节。本案是被告人以赚钱的目的，从一开始就准备非法居留而入境，之后，又非法居住了2年多的事案。考虑到其非法居留期间的长期性，我认为被告人的刑事责任是重大的。	我想谈谈情况。 本案中，被告从一开始就以赚钱为目的非法居留入境，并非法居留两年多，考虑到其逗留时间长短，被告的刑事责任很严重。	現在について情狀进行陈述。本案是指，被告人为的是挣钱的目地，从最初就预定不法滞留而入境，并且逾二年之久不法滞留的事案，考虑到其滞留期间的长等问题，被告人的刑事责任是严重的。	{'A': 'translation_gpt', 'B': 'target', 'C': 'translation_azure', 'D': 'translation_llama'}
handbook-145	求刑ですが、以上諸般の事情を考慮し、相当法条適用の上、被告人を、懲役1年6月に処するのを相当と思料します。	关于量刑，我们在考虑上述各种情况后，适用相关法律，认为对被告处以有期徒刑1年6个月是适当的。	求刑，考虑以上的各种情况，运用有关的法律条文，我认为应当判处被告人有期徒刑1年零6个月。	鉴于上述情况，我们认为根据适当的法律规定，判处被告一年零六个月的监禁是适当的。	求刑是在考虑上述所有情况的基础上，适用相应法律条款之后，对被告人判处1年6个月有期徒刑是比较恰当的。	{'A': 'translation_gpt', 'B': 'target', 'C': 'translation_azure', 'D': 'translation_llama'}
handbook-146	では、弁論としての意見陳述をお願いします。	那么，请发表辩论的意见陈述。	那么，请进行作为辩论的意见陈述。	下面，请做辩论意见陈述。	现在，我想请您发表意见陈述作为恳求。	{'A': 'translation_llama', 'B': 'translation_gpt', 'C': 'target', 'D': 'translation_azure'}
handbook-147	この事件の被害者参加人として、私の意見を述べます。	作为本案的受害者参与者，我想表达我的观点。	作為本案件的被害者參加人，我要表明我的意見。	作为本案件的受害人参加者，我陈述一下自己的意见。	作为本案的被害者参与人，我发表意见。	{'A': 'translation_azure', 'B': 'translation_llama', 'C': 'target', 'D': 'translation_gpt'}
handbook-148	被告人は、何の関係もない私に対し、いきなり言い掛かりをつけ、その後、急に殴りかかってきました。	被告人对与他毫无关系的我突然提出无理指责，之后突然对我动手打人。	本来我与被告人毫无关系，他却突然寻衅，并突然殴打我。	被告突然开始和我说话，他与我无关，然后突然打了我。	被告人，对于我这个毫无关系的人，突然提出无理的要求，接着，突然打过来。	{'A': 'translation_gpt', 'B': 'target', 'C': 'translation_azure', 'D': 'translation_llama'}
handbook-149	このため、私は1か月もの入院を余儀なくされるほどの重傷を負いました。	因此，我遭受了重伤，被迫住院整整一个月。	因此，我受了严重伤，以至于不得不住院一个月。	正因为如此，我受了重伤，不得不住院一个月。	我因此受重伤，甚至不得不住了1个月医院。	{'A': 'translation_llama', 'B': 'translation_gpt', 'C': 'translation_azure', 'D': 'target'}
handbook-150	入院中は身体の自由が利かず、本当につらい思いをしました。	住院期间身体不自由，真的非常痛苦。	住院期间，身体动不了，真的很痛苦。	入院期间，身体的自由受到限制，确实很辛苦。	当我在医院时，我无法使用我的身体自由，我度过了一段非常艰难的时光。	{'A': 'translation_gpt', 'B': 'target', 'C': 'translation_llama', 'D': 'translation_azure'}
handbook-151	被告人は、私にも落ち度があるなどといって謝罪すら行わず、また、慰謝料はおろか、入院費用さえも支払っていません。	被告人不仅没有表示過失和道歉，甚至慰問金連醫療費都没有给予。	被告甚至没有道歉，说我有错，甚至连住院费都没付，更别说赡养费了。	被告甚至没有道歉，说我也有过错，并且不仅没有支付慰问金，甚至连住院费都没有支付。	被告人说我也有错，所以没有向我道歉，而且，不要说慰问金了，连住院费也没有支付。	{'A': 'translation_llama', 'B': 'translation_azure', 'C': 'translation_gpt', 'D': 'target'}
handbook-152	このような被告人のことは、どうしても許せません。	对于这样的被告人，是绝对不能容忍的。	对于这样的被告人，无论如何我都无法原谅。	对于这样的被告人，我无论如何都不能原谅他。	我不能原谅这样的被告。	{'A': 'translation_llama', 'B': 'translation_gpt', 'C': 'target', 'D': 'translation_azure'}
handbook-153	私は、被告人を懲役4年の刑にしてほしいと思います。	我希望被告被判处四年监禁。	我希望被告被判处四年有期徒刑。	我希望判处被告人4年徒刑。	我希望被告人被判处四年有期徒刑。	{'A': 'translation_azure', 'B': 'translation_llama', 'C': 'target', 'D': 'translation_gpt'}
handbook-155	では、被告人のため、弁論いたします。	那么，下面我为被告人进行辩护。	那么，现在由被告人方面进行辩论。	现在，我将代表被告辩护。	那么，我为被告进行辩论。	{'A': 'target', 'B': 'translation_llama', 'C': 'translation_azure', 'D': 'translation_gpt'}
handbook-156	本件公訴事実に関しては、被告人は当公判廷においてもこれを素直に認めており、弁護人としてもこれに対し特段異議をとどめるべき点はございません。	关于本起公诉事实，被告人在本法庭上也坦率地承认了，作为辩护人对此没有特别应当保留的异议。	关于本案的控方事实，被告在初审法庭上诚实地承认了这一点，作为辩护律师对此没有特别的异议。	有关本案的公诉事实，被告人已在公审法庭上老实地承认了，作为辩护人对此没有特别要表示异议的地方。	本案公诉事实方面，被告人在本法庭上也对此进行了坦率的承认，辩护人对此并无特别的异议要提出。	{'A': 'translation_gpt', 'B': 'translation_azure', 'C': 'target', 'D': 'translation_llama'}
handbook-157	被告人も当公判廷で供述したとおり、本件は弁解の余地のない違法行為であり、被告人自身、長期にわたる不法残留については十分反省し、国外に退去した後は2度と日本には来ないと供述しており、今後2度とこのような違法行為を繰り返さないことを誓っているものです。	正如被告在初审法庭上所说，本案是不可原谅的违法行为，被告本人对自己长期非法居留的行为表示充分后悔，并表示出境后再也不会来日本，并发誓今后不会再发生此类违法行为。	如被告人在公审法庭上供述的一样，这个案件的违法行为是没有辩解余地的，被告人已深刻地反省了自己长期地非法居留的行为，并供述在被遣送出境后，不准备再来日本，还发誓今后不再做这样的违法行为。	正如被告人在本庭上所言，本案是不可辩解的违法行为，被告人本人对于长期非法滞留深刻反省，并陈述在离开国外后绝不再来日本，誓言今后绝不再重复此类违法行为。	被告人同本庭审中申述一样，本案乃无可辩解之违法行为，被告人自身，对于长期非法滞留一事已深刻反省，在被驱逐出境后，宣称不会再次来到日本，同时亦宣誓今后不会再犯下此类违法行为。	{'A': 'translation_azure', 'B': 'target', 'C': 'translation_gpt', 'D': 'translation_llama'}
handbook-158	被告人の残留目的は、就労であり、それ以外の不法な目的を有していたものではありません。	被告人逗留的目的，是就业，并无其他违法目的。	被告的滞留目的是工作，并不具有其他非法目的。	被告人的居留目的只是就劳，并没有其他非法的目的。	被告留下来的目的是工作，他没有任何其他非法目的。	{'A': 'translation_llama', 'B': 'translation_gpt', 'C': 'target', 'D': 'translation_azure'}
handbook-159	現に、来日してから逮捕されるまでの間は、まじめに稼働しており、本件以外の犯罪を犯したこともなく、前科前歴はありません。	实际上，被告人自来日本到被逮捕的这段时间内，一直都是在认真地做工，除本案以外并没有犯过罪，也没有犯罪的前科和前历。	事实上，从他来到日本到被捕，他一直在勤奋工作，从未犯下任何其他罪行或犯罪记录。	事实上，从来日本到被逮捕期间，一直认真工作，没有犯过除本案以外的犯罪，也没有前科前科。	实际上，在来日后至被逮捕之前的期间，他一直勤勉地工作，并且除了本案以外，没有犯下其他犯罪，之前也没有前科。	{'A': 'target', 'B': 'translation_azure', 'C': 'translation_gpt', 'D': 'translation_llama'}
handbook-160	被告人は今回、逮捕、勾留、起訴という厳しい処分を受け、既に相当の期間の身柄拘束処分を受けており、十分な社会的、 経済的制裁を受けています。	被告人遭到严厉的逮捕、拘留和起诉，并且已经被拘留了相当长的时间，并受到了适当的社会和经济制裁。	被告人这次受到逮捕、拘留、起诉这种严厉处理，已经受到相当一段时间的身柄拘束处分，收到了充分的社会的、经济的惩罚。	被告这次受到逮捕、拘留、起诉等严厉处分，已经被羁押相当时间，并受到充分的社会、经济制裁。	被告人这次受到了被逮捕，拘留，起诉的严厉处分，同时已经被拘留了相当的期间，我认为被告人已经充分受到了社会上的，经济上的制裁。	{'A': 'translation_azure', 'B': 'translation_llama', 'C': 'translation_gpt', 'D': 'target'}
